order,species,gestation_length_d
Didelphimorphia,Monodelphis_scalops,NA
Didelphimorphia,Monodelphis_sorex,NA
Didelphimorphia,Monodelphis_theresa,NA
Didelphimorphia,Monodelphis_umbristriata,NA
Didelphimorphia,Monodelphis_unistriata,NA
Cetacea,Monodon_monoceros,441.04
Chiroptera,Monophyllus_plethodon,NA
Chiroptera,Monophyllus_redmani,NA
Rodentia,Monticolomys_koopmani,NA
Chiroptera,Mops_brachypterus,NA
Chiroptera,Mops_condylurus,88.64
Chiroptera,Mops_congicus,NA
Chiroptera,Mops_demonstrator,NA
Chiroptera,Mops_leucostigma,NA
Chiroptera,Mops_midas,NA
Chiroptera,Mops_mops,NA
Chiroptera,Mops_nanulus,NA
Chiroptera,Mops_niangarae,NA
Chiroptera,Mops_niveiventer,NA
Chiroptera,Mops_petersoni,NA
Chiroptera,Mops_sarasinorum,NA
Chiroptera,Mops_spurrelli,NA
Chiroptera,Mops_thersites,NA
Chiroptera,Mops_trevori,NA
Chiroptera,Mormoops_blainvillei,NA
Chiroptera,Mormoops_magna,NA
Chiroptera,Mormoops_megalophylla,NA
Chiroptera,Mormopterus_acetabulosus,NA
Chiroptera,Mormopterus_beccarii,NA
Chiroptera,Mormopterus_doriae,NA
Chiroptera,Mormopterus_jugularis,NA
Chiroptera,Mormopterus_kalinowskii,NA
Chiroptera,Mormopterus_loriae,NA
Chiroptera,Mormopterus_minutus,NA
Chiroptera,Mormopterus_norfolkensis,NA
Chiroptera,Mormopterus_phrudus,NA
Chiroptera,Mormopterus_planiceps,106.86
Artiodactyla,Moschiola_meminna,153.53
Artiodactyla,Moschus_anhuiensis,NA
Artiodactyla,Moschus_berezovskii,184.24
Artiodactyla,Moschus_chrysogaster,188
Artiodactyla,Moschus_cupreus,NA
Artiodactyla,Moschus_fuscus,NA
Artiodactyla,Moschus_leucogaster,NA
Artiodactyla,Moschus_moschiferus,175.92
Chiroptera,Mosia_nigrescens,NA
Carnivora,Mungos_gambianus,NA
Carnivora,Mungos_mungo,60.91
Carnivora,Mungotictis_decemlineata,100.83
Artiodactyla,Muntiacus_atherodes,NA
Artiodactyla,Muntiacus_crinifrons,195.57
Didelphimorphia,Marmosops_noctivagus,NA
Didelphimorphia,Marmosops_parvidens,NA
Didelphimorphia,Marmosops_paulensis,NA
Didelphimorphia,Marmosops_pinheiroi,NA
Rodentia,Marmota_baibacina,40
Rodentia,Marmota_bobak,40.49
Rodentia,Marmota_broweri,NA
Rodentia,Marmota_caligata,30
Rodentia,Marmota_camtschatica,NA
Rodentia,Marmota_caudata,30.74
Rodentia,Marmota_flaviventris,30.39
Rodentia,Marmota_himalayana,NA
Rodentia,Marmota_marmota,35.22
Rodentia,Marmota_menzbieri,NA
Rodentia,Marmota_monax,31.5
Rodentia,Marmota_olympus,NA
Rodentia,Marmota_sibirica,41
Rodentia,Lemmus_amurensis,NA
Rodentia,Lemmus_lemmus,20.11
Rodentia,Lemmus_portenkoi,NA
Rodentia,Lemmus_sibiricus,20.74
Rodentia,Lemmus_trimucronatus,20.77
Rodentia,Lemniscomys_barbarus,NA
Rodentia,Lemniscomys_bellieri,NA
Rodentia,Lemniscomys_griselda,NA
Rodentia,Lemniscomys_hoogstraali,NA
Rodentia,Lasiopodomys_brandtii,NA
Rodentia,Lasiopodomys_fuscus,NA
Rodentia,Lasiopodomys_mandarinus,NA
Diprotodontia,Lasiorhinus_krefftii,NA
Diprotodontia,Lasiorhinus_latifrons,20.74
Chiroptera,Lasiurus_atratus,NA
Chiroptera,Lasiurus_blossevillii,NA
Rodentia,Lemniscomys_linulus,NA
Rodentia,Lemniscomys_macculus,NA
Rodentia,Lemniscomys_mittendorfi,NA
Rodentia,Lemniscomys_rosalia,NA
Rodentia,Lemniscomys_roseveari,NA
Rodentia,Lemniscomys_striatus,25.15
Rodentia,Lemniscomys_zebra,NA
Primates,Lemur_catta,134.74
Rodentia,Lenomys_meyeri,NA
Rodentia,Lenothrix_canus,NA
Rodentia,Lenoxus_apicalis,NA
Primates,Leontopithecus_caissara,NA
Primates,Leontopithecus_chrysomelas,NA
Primates,Leontopithecus_chrysopygus,NA
Primates,Leontopithecus_rosalia,134
Carnivora,Leopardus_braccatus,NA
Carnivora,Leopardus_colocolo,NA
Carnivora,Leopardus_geoffroyi,NA
Carnivora,Leopardus_guigna,NA
Carnivora,Leopardus_jacobitus,NA
Carnivora,Leopardus_pajeros,NA
Carnivora,Leopardus_pardalis,81.99
Carnivora,Leopardus_tigrinus,NA
Carnivora,Leopardus_wiedii,82.2
Rodentia,Leopoldamys_ciliatus,NA
Rodentia,Leopoldamys_edwardsi,NA
Rodentia,Leopoldamys_milleti,NA
Rodentia,Leopoldamys_neilli,NA
Rodentia,Leopoldamys_sabanus,NA
Rodentia,Leopoldamys_siporanus,NA
Primates,Lepilemur_ankaranensis,NA
Primates,Lepilemur_dorsalis,NA
Primates,Lepilemur_edwardsi,NA
Primates,Lepilemur_leucopus,135.92
Primates,Lepilemur_microdon,NA
Primates,Lepilemur_mustelinus,133.45
Primates,Lepilemur_ruficaudatus,135.92
Primates,Lepilemur_septentrionalis,134.99
Rodentia,Leporillus_apicalis,NA
Rodentia,Leporillus_conditor,43.49
Carnivora,Leptailurus_serval,73.74
Rodentia,Leptomys_elegans,NA
Rodentia,Leptomys_ernstmayri,NA
Rodentia,Leptomys_signatus,NA
Carnivora,Leptonychotes_weddellii,314.99
Chiroptera,Leptonycteris_curasoae,121.66
Chiroptera,Leptonycteris_nivalis,121.66
Chiroptera,Leptonycteris_yerbabuenae,NA
Lagomorpha,Lepus_alleni,41.99
Lagomorpha,Lepus_americanus,36.57
Lagomorpha,Lepus_arcticus,51.99
Lagomorpha,Lepus_brachyurus,38.49
Lagomorpha,Lepus_californicus,41.77
Lagomorpha,Lepus_callotis,NA
Lagomorpha,Lepus_capensis,41.99
Lagomorpha,Lepus_castroviejoi,NA
Lagomorpha,Lepus_comus,NA
Lagomorpha,Lepus_coreanus,NA
Lagomorpha,Lepus_corsicanus,NA
Lagomorpha,Lepus_europaeus,41.99
Lagomorpha,Lepus_fagani,NA
Lagomorpha,Lepus_flavigularis,NA
Lagomorpha,Lepus_granatensis,NA
Lagomorpha,Lepus_habessinicus,NA
Lagomorpha,Lepus_hainanus,NA
Lagomorpha,Lepus_insularis,NA
Lagomorpha,Lepus_mandshuricus,NA
Lagomorpha,Lepus_microtis,NA
Lagomorpha,Lepus_nigricollis,36.16
Lagomorpha,Lepus_oiostolus,NA
Lagomorpha,Lepus_othus,45.99
Lagomorpha,Lepus_peguensis,NA
Lagomorpha,Lepus_saxatilis,38.49
Lagomorpha,Lepus_sinensis,NA
Lagomorpha,Lepus_starcki,NA
Lagomorpha,Lepus_tibetanus,NA
Lagomorpha,Lepus_timidus,50.1
Lagomorpha,Lepus_tolai,NA
Lagomorpha,Lepus_townsendii,40.73
Lagomorpha,Lepus_yarkandensis,NA
Didelphimorphia,Lestodelphys_halli,NA
Paucituberculata,Lestoros_inca,NA
Carnivora,Liberiictis_kuhni,NA
Chiroptera,Lichonycteris_obscura,NA
Afrosoricida,Limnogale_mergulus,NA
Rodentia,Limnomys_bryophilus,NA
Rodentia,Limnomys_sibuanus,NA
Rodentia,Liomys_adspersus,NA
Rodentia,Liomys_irroratus,NA
Rodentia,Liomys_pictus,25.16
Rodentia,Liomys_salvini,27.68
Rodentia,Liomys_spectabilis,NA
Chiroptera,Lionycteris_spurrelli,NA
Cetacea,Lipotes_vexillifer,319.37
Cetacea,Lissodelphis_borealis,NA
Cetacea,Lissodelphis_peronii,NA
Chiroptera,Lissonycteris_angolensis,121.66
Artiodactyla,Litocranius_walleri,204.15
Carnivora,Lobodon_carcinophaga,269.81
Chiroptera,Lonchophylla_bokermanni,NA
Chiroptera,Lonchophylla_dekeyseri,NA
Chiroptera,Lonchophylla_handleyi,NA
Chiroptera,Lonchophylla_hesperia,NA
Chiroptera,Lonchophylla_mordax,NA
Chiroptera,Lonchophylla_robusta,NA
Chiroptera,Lonchophylla_thomasi,NA
Chiroptera,Lonchorhina_aurita,NA
Chiroptera,Lonchorhina_fernandezi,NA
Chiroptera,Lonchorhina_inusitata,NA
Chiroptera,Lonchorhina_marinkellei,NA
Chiroptera,Lonchorhina_orinocensis,NA
Rodentia,Lonchothrix_emiliae,NA
Carnivora,Lontra_canadensis,58.4
Carnivora,Lontra_felina,75.97
Carnivora,Lontra_longicaudis,NA
Carnivora,Lontra_provocax,NA
Rodentia,Lophiomys_imhausi,NA
Primates,Lophocebus_albigena,182.64
Primates,Lophocebus_aterrimus,NA
Primates,Lophocebus_opdenboschi,NA
Chiroptera,Lophostoma_brasiliense,NA
Chiroptera,Lophostoma_carrikeri,NA
Chiroptera,Lophostoma_evotis,NA
Chiroptera,Lophostoma_schulzi,NA
Chiroptera,Lophostoma_silvicolum,NA
Rodentia,Lophuromys_angolensis,NA
Rodentia,Lophuromys_ansorgei,NA
Rodentia,Lophuromys_aquilus,NA
Rodentia,Lophuromys_brevicaudus,NA
Rodentia,Lophuromys_brunneus,NA
Rodentia,Lophuromys_chrysopus,NA
Rodentia,Lophuromys_dieterleni,NA
Rodentia,Lophuromys_dudui,NA
Rodentia,Lophuromys_eisentrauti,NA
Rodentia,Lophuromys_flavopunctatus,30.7
Rodentia,Lophuromys_huttereri,NA
Rodentia,Lophuromys_luteogaster,NA
Rodentia,Lophuromys_medicaudatus,NA
Rodentia,Lophuromys_melanonyx,NA
Rodentia,Lophuromys_nudicaudus,NA
Rodentia,Lophuromys_rahmi,NA
Rodentia,Lophuromys_roseveari,NA
Rodentia,Lophuromys_sikapusi,NA
Rodentia,Lophuromys_verhageni,NA
Rodentia,Lophuromys_woosnami,32
Rodentia,Lophuromys_zena,NA
Rodentia,Lorentzimys_nouhuysi,NA
Primates,Loris_lydekkerianus,NA
Primates,Loris_tardigradus,165.99
Proboscidea,Loxodonta_africana,660
Proboscidea,Loxodonta_cyclotis,NA
Rodentia,Loxodontomys_micropus,NA
Rodentia,Loxodontomys_pikumche,NA
Rodentia,Lundomys_molitor,NA
Carnivora,Lutra_lutra,64.27
Carnivora,Lutra_nippon,NA
Carnivora,Lutra_sumatrana,NA
Didelphimorphia,Lutreolina_crassicaudata,14
Carnivora,Lutrogale_perspicillata,63.31
Carnivora,Lycalopex_culpaeus,58.72
Carnivora,Lycalopex_fulvipes,NA
Carnivora,Lycalopex_griseus,NA
Carnivora,Lycalopex_gymnocercus,59.23
Carnivora,Lycalopex_sechurae,NA
Carnivora,Lycalopex_vetulus,NA
Carnivora,Lycaon_pictus,71.18
Carnivora,Lyncodon_patagonicus,NA
Carnivora,Lynx_canadensis,62.5
Carnivora,Lynx_lynx,66.99
Carnivora,Lynx_pardinus,69.44
Carnivora,Lynx_rufus,59.99
Primates,Macaca_arctoides,176.6
Primates,Macaca_assamensis,NA
Primates,Macaca_cyclopis,161.06
Primates,Macaca_fascicularis,164.69
Primates,Macaca_fuscata,172.99
Primates,Macaca_hecki,NA
Primates,Macaca_leonina,NA
Primates,Macaca_maura,167.19
Primates,Macaca_mulatta,166.07
Primates,Macaca_nemestrina,171
Primates,Macaca_nigra,172.43
Primates,Macaca_nigrescens,NA
Primates,Macaca_ochreata,NA
Primates,Macaca_pagensis,NA
Primates,Macaca_radiata,161.56
Primates,Macaca_siberu,NA
Primates,Macaca_silenus,172
Primates,Macaca_sinica,180.9
Primates,Macaca_sylvanus,164.84
Primates,Macaca_thibetana,169.02
Primates,Macaca_tonkeana,NA
Chiroptera,Macroderma_gigas,NA
Carnivora,Macrogalidia_musschenbroekii,NA
Rodentia,Meriones_dahli,NA
Rodentia,Meriones_grandis,NA
Rodentia,Meriones_hurrianae,29.19
Rodentia,Meriones_libycus,25.43
Rodentia,Mesocapromys_angelcabrerai,NA
Rodentia,Mesocapromys_auritus,NA
Rodentia,Mesocapromys_melanurus,NA
Rodentia,Mesocapromys_nanus,NA
Rodentia,Mesocapromys_sanfelipensis,NA
Rodentia,Mesocricetus_auratus,15.49
Rodentia,Mesocricetus_brandti,15
Rodentia,Mesocricetus_newtoni,NA
Rodentia,Mesocricetus_raddei,NA
Rodentia,Mesomys_hispidus,NA
Rodentia,Mesomys_leniceps,NA
Rodentia,Mesomys_occultus,NA
Rodentia,Mesomys_stimulax,NA
Chiroptera,Mesophylla_macconnelli,NA
Cetacea,Mesoplodon_bidens,365
Cetacea,Mesoplodon_bowdoini,NA
Cetacea,Mesoplodon_carlhubbsi,365
Cetacea,Mesoplodon_densirostris,NA
Cetacea,Mesoplodon_europaeus,NA
Cetacea,Mesoplodon_ginkgodens,NA
Cetacea,Mesoplodon_grayi,NA
Cetacea,Mesoplodon_hectori,NA
Chiroptera,Macroglossus_minimus,125.14
Chiroptera,Macroglossus_sobrinus,NA
Chiroptera,Macrophyllum_macrophyllum,NA
Diprotodontia,Macropus_agilis,30.51
Diprotodontia,Macropus_antilopinus,34
Diprotodontia,Macropus_bernardus,NA
Diprotodontia,Macropus_dorsalis,34.98
Diprotodontia,Macropus_eugenii,29.89
Diprotodontia,Macropus_fuliginosus,30.8
Diprotodontia,Macropus_giganteus,36.56
Diprotodontia,Macropus_greyi,NA
Diprotodontia,Macropus_irma,NA
Diprotodontia,Macropus_parma,34.66
Diprotodontia,Macropus_parryi,37.14
Diprotodontia,Macropus_robustus,34.59
Diprotodontia,Macropus_rufogriseus,30
Diprotodontia,Macropus_rufus,33.99
Macroscelidea,Macroscelides_proboscideus,58.49
Rodentia,Macrotarsomys_bastardi,23.99
Rodentia,Macrotarsomys_ingens,NA
Peramelemorphia,Macrotis_lagotis,14.6
Peramelemorphia,Macrotis_leucura,NA
Chiroptera,Macrotus_californicus,250.29
Chiroptera,Macrotus_waterhousii,NA
Rodentia,Macruromys_elegans,NA
Rodentia,Macruromys_major,NA
Artiodactyla,Madoqua_guentheri,175
Artiodactyla,Madoqua_kirkii,171.49
Artiodactyla,Madoqua_piacentinii,NA
Artiodactyla,Madoqua_saltiana,NA
Rodentia,Madromys_blanfordi,NA
Rodentia,Makalata_didelphoides,NA
Rodentia,Makalata_grandis,NA
Rodentia,Makalata_macrura,NA
Rodentia,Makalata_obscura,NA
Rodentia,Makalata_occasius,NA
Rodentia,Makalata_rhipidura,NA
Rodentia,Malacomys_cansdalei,NA
Rodentia,Malacomys_edwardsi,NA
Rodentia,Malacomys_longipes,NA
Rodentia,Malacothrix_typica,26.37
Rodentia,Mallomys_aroaensis,NA
Rodentia,Mallomys_gunung,NA
Rodentia,Mallomys_istapantap,NA
Rodentia,Mallomys_rothschildi,NA
Rodentia,Malpaisomys_insularis,NA
Rodentia,Mammelomys_lanosus,NA
Rodentia,Mammelomys_rattoides,NA
Primates,Mandrillus_leucophaeus,179.22
Primates,Mandrillus_sphinx,173.99
Pholidota,Manis_crassicaudata,67.5
Pholidota,Manis_culionensis,NA
Rodentia,Marmota_vancouverensis,31.65
Carnivora,Martes_americana,27.63
Carnivora,Martes_flavigula,149.65
Carnivora,Martes_foina,29.86
Carnivora,Martes_gwatkinsii,NA
Carnivora,Martes_martes,30.63
Carnivora,Martes_melampus,NA
Carnivora,Martes_pennanti,31.28
Carnivora,Martes_zibellina,30.8
Rodentia,Massoutiera_mzabi,55.72
Rodentia,Mastacomys_fuscus,35.46
Rodentia,Mastomys_awashensis,NA
Rodentia,Mastomys_coucha,NA
Rodentia,Mastomys_erythroleucus,21.13
Rodentia,Mastomys_huberti,NA
Rodentia,Mastomys_kollmannspergeri,NA
Rodentia,Mastomys_natalensis,23.64
Rodentia,Mastomys_pernanus,NA
Rodentia,Mastomys_shortridgei,NA
Rodentia,Maxomys_alticola,NA
Rodentia,Maxomys_baeodon,NA
Rodentia,Maxomys_bartelsii,NA
Rodentia,Maxomys_dollmani,NA
Rodentia,Maxomys_hellwaldii,NA
Rodentia,Maxomys_hylomyoides,NA
Rodentia,Maxomys_inas,NA
Rodentia,Maxomys_inflatus,NA
Rodentia,Maxomys_moi,NA
Rodentia,Maxomys_musschenbroekii,NA
Rodentia,Maxomys_ochraceiventer,NA
Rodentia,Maxomys_pagensis,NA
Rodentia,Maxomys_panglima,NA
Rodentia,Maxomys_rajah,NA
Rodentia,Maxomys_surifer,NA
Rodentia,Maxomys_wattsi,NA
Rodentia,Maxomys_whiteheadi,NA
Artiodactyla,Mazama_americana,225
Artiodactyla,Mazama_bororo,NA
Artiodactyla,Mazama_bricenii,NA
Artiodactyla,Mazama_chunyi,243.33
Artiodactyla,Mazama_gouazoubira,219.86
Artiodactyla,Mazama_nana,NA
Artiodactyla,Mazama_pandora,NA
Artiodactyla,Mazama_rufina,231.64
Artiodactyla,Mazama_temama,NA
Rodentia,Megadendromus_nikolausi,NA
Chiroptera,Megaderma_lyra,152.08
Chiroptera,Megaderma_spasma,80
Rodentia,Megadontomys_cryophilus,NA
Rodentia,Megadontomys_nelsoni,NA
Rodentia,Megadontomys_thomasi,NA
Chiroptera,Megaerops_ecaudatus,NA
Carnivora,Melogale_everetti,NA
Carnivora,Melogale_moschata,NA
Carnivora,Melogale_orientalis,NA
Carnivora,Melogale_personata,NA
Rodentia,Melomys_aerosus,NA
Rodentia,Melomys_arcium,NA
Rodentia,Melomys_bannisteri,NA
Rodentia,Melomys_bougainville,NA
Rodentia,Melomys_burtoni,NA
Rodentia,Melomys_capensis,NA
Rodentia,Melomys_caurinus,NA
Rodentia,Melomys_cervinipes,35.83
Rodentia,Melomys_cooperae,NA
Rodentia,Melomys_dollmani,NA
Rodentia,Melomys_fraterculus,NA
Rodentia,Melomys_frigicola,NA
Rodentia,Melomys_fulgens,NA
Rodentia,Melomys_howi,NA
Rodentia,Melomys_leucogaster,NA
Rodentia,Melomys_lutillus,NA
Rodentia,Melomys_matambuai,NA
Rodentia,Melomys_obiensis,NA
Rodentia,Melomys_paveli,NA
Rodentia,Melomys_rubicola,NA
Rodentia,Melomys_rufescens,NA
Rodentia,Melomys_spechti,NA
Rodentia,Melomys_talaudium,NA
Chiroptera,Melonycteris_fardoulisi,NA
Chiroptera,Melonycteris_melanops,NA
Chiroptera,Melonycteris_woodfordi,NA
Carnivora,Melursus_ursinus,203.36
Rodentia,Menetes_berdmorei,NA
Carnivora,Mephitis_macroura,58.2
Carnivora,Mephitis_mephitis,63.29
Rodentia,Meriones_arimalius,NA
Rodentia,Meriones_chengi,NA
Rodentia,Meriones_crassus,23.5
Rodentia,Microtus_lusitanicus,20
Rodentia,Microtus_majori,NA
Rodentia,Microtus_maximowiczii,NA
Rodentia,Microtus_mexicanus,NA
Rodentia,Microtus_middendorffii,NA
Rodentia,Microtus_miurus,21
Rodentia,Microtus_mongolicus,NA
Rodentia,Microtus_montanus,21.13
Rodentia,Microtus_montebelli,22.24
Rodentia,Microtus_mujanensis,NA
Rodentia,Microtus_multiplex,NA
Rodentia,Microtus_oaxacensis,NA
Rodentia,Microtus_ochrogaster,21.5
Rodentia,Microtus_oeconomus,21.51
Rodentia,Microtus_oregoni,23.83
Rodentia,Microtus_paradoxus,NA
Rodentia,Microtus_pennsylvanicus,21.24
Rodentia,Microtus_pinetorum,23.99
Rodentia,Microtus_qazvinensis,NA
Rodentia,Microtus_quasiater,NA
Rodentia,Microtus_richardsoni,22.29
Rodentia,Microtus_sachalinensis,NA
Rodentia,Microtus_savii,NA
Rodentia,Microtus_schelkovnikovi,NA
Rodentia,Microtus_schidlovskii,NA
Rodentia,Microtus_socialis,19.5
Rodentia,Microtus_subterraneus,21
Rodentia,Microtus_tatricus,NA
Rodentia,Microtus_thomasi,NA
Rodentia,Microtus_townsendii,23.2
Rodentia,Microtus_transcaspicus,NA
Rodentia,Microtus_umbrosus,NA
Rodentia,Microtus_xanthognathus,NA
Rodentia,Millardia_gleadowi,NA
Rodentia,Millardia_kathleenae,NA
Rodentia,Millardia_kondana,NA
Rodentia,Millardia_meltada,20
Chiroptera,Mimetillus_moloneyi,NA
Chiroptera,Mimon_bennettii,NA
Chiroptera,Mimon_cozumelae,NA
Chiroptera,Mimon_crenulatum,NA
Chiroptera,Mimon_koepckeae,NA
Chiroptera,Miniopterus_africanus,NA
Chiroptera,Miniopterus_australis,132.74
Chiroptera,Miniopterus_fraterculus,155.09
Chiroptera,Miniopterus_fuscus,NA
Chiroptera,Miniopterus_gleni,NA
Chiroptera,Miniopterus_inflatus,91.24
Chiroptera,Miniopterus_macrocneme,NA
Chiroptera,Miniopterus_magnater,NA
Chiroptera,Miniopterus_majori,NA
Chiroptera,Miniopterus_manavi,NA
Chiroptera,Miniopterus_medius,NA
Chiroptera,Miniopterus_minor,NA
Chiroptera,Miniopterus_natalensis,126.88
Chiroptera,Miniopterus_paululus,NA
Chiroptera,Miniopterus_pusillus,NA
Chiroptera,Miniopterus_robustior,NA
Chiroptera,Miniopterus_schreibersii,182.5
Chiroptera,Miniopterus_shortridgei,NA
Chiroptera,Miniopterus_tristis,NA
Primates,Miopithecus_ogouensis,NA
Artiodactyla,Muntiacus_feae,195.57
Artiodactyla,Muntiacus_gongshanensis,NA
Artiodactyla,Muntiacus_muntjak,210
Artiodactyla,Muntiacus_puhoatensis,NA
Artiodactyla,Muntiacus_putaoensis,NA
Artiodactyla,Muntiacus_reevesi,214.24
Artiodactyla,Muntiacus_rooseveltorum,212.49
Artiodactyla,Muntiacus_truongsonensis,NA
Artiodactyla,Muntiacus_vuquangensis,NA
Dasyuromorphia,Murexechinus_melanurus,NA
Dasyuromorphia,Murexia_longicaudata,NA
Rodentia,Necromys_punctulatus,NA
Rodentia,Necromys_temchuki,NA
Rodentia,Necromys_urichi,NA
Soricomorpha,Nectogale_elegans,NA
Rodentia,Nectomys_apicalis,NA
Rodentia,Nectomys_magdalenae,NA
Rodentia,Nectomys_palmipes,NA
Rodentia,Nectomys_rattus,NA
Rodentia,Nectomys_squamipes,NA
Rodentia,Muriculus_imberbis,NA
Chiroptera,Murina_aenea,NA
Chiroptera,Murina_aurata,NA
Chiroptera,Murina_cyclotis,NA
Chiroptera,Murina_florium,NA
Chiroptera,Murina_fusca,NA
Chiroptera,Murina_grisea,NA
Chiroptera,Murina_hilgendorfi,NA
Chiroptera,Murina_huttoni,NA
Chiroptera,Murina_leucogaster,NA
Chiroptera,Murina_puta,NA
Chiroptera,Murina_rozendaali,NA
Chiroptera,Murina_ryukyuana,NA
Chiroptera,Murina_silvatica,NA
Chiroptera,Murina_suilla,NA
Chiroptera,Murina_tenebrosa,NA
Cetacea,Mesoplodon_layardii,NA
Cetacea,Mesoplodon_mirus,NA
Cetacea,Mesoplodon_perrini,NA
Cetacea,Mesoplodon_peruvianus,NA
Cetacea,Mesoplodon_stejnegeri,NA
Cetacea,Mesoplodon_traversii,NA
Didelphimorphia,Metachirus_nudicaudatus,NA
Rodentia,Micaelamys_granti,NA
Rodentia,Micaelamys_namaquensis,21.99
Didelphimorphia,Micoureus_alstoni,NA
Didelphimorphia,Micoureus_constantiae,NA
Didelphimorphia,Micoureus_demerarae,NA
Didelphimorphia,Micoureus_paraguayanus,NA
Didelphimorphia,Micoureus_phaeus,NA
Didelphimorphia,Micoureus_regina,NA
Rodentia,Microakodontomys_transitorius,NA
Rodentia,Microcavia_australis,54.91
Rodentia,Microcavia_niata,54
Rodentia,Microcavia_shiptoni,54
Primates,Microcebus_berthae,NA
Primates,Microcebus_griseorufus,NA
Primates,Microcebus_murinus,60.34
Primates,Microcebus_myoxinus,59.99
Primates,Microcebus_ravelobensis,NA
Primates,Microcebus_rufus,59.99
Primates,Microcebus_sambiranensis,NA
Primates,Microcebus_tavaratra,NA
Rodentia,Microdillus_peeli,NA
Rodentia,Microdipodops_megacephalus,NA
Rodentia,Microdipodops_pallidus,NA
Afrosoricida,Microgale_brevicaudata,NA
Afrosoricida,Microgale_cowani,NA
Afrosoricida,Microgale_dobsoni,61.64
Afrosoricida,Microgale_drouhardi,NA
Afrosoricida,Microgale_dryas,NA
Afrosoricida,Microgale_fotsifotsy,NA
Afrosoricida,Microgale_gracilis,NA
Afrosoricida,Microgale_gymnorhyncha,NA
Afrosoricida,Microgale_longicaudata,NA
Afrosoricida,Microgale_monticola,NA
Afrosoricida,Microgale_nasoloi,NA
Afrosoricida,Microgale_parvula,NA
Afrosoricida,Microgale_principula,NA
Afrosoricida,Microgale_pusilla,NA
Afrosoricida,Microgale_soricoides,NA
Afrosoricida,Microgale_taiva,NA
Afrosoricida,Microgale_talazaci,60.74
Afrosoricida,Microgale_thomasi,NA
Rodentia,Microhydromys_musseri,NA
Rodentia,Microhydromys_richardsoni,NA
Dasyuromorphia,Micromurexia_habbema,NA
Rodentia,Micromys_minutus,21
Chiroptera,Micronycteris_brosseti,NA
Chiroptera,Micronycteris_hirsuta,NA
Chiroptera,Micronycteris_homezi,NA
Chiroptera,Micronycteris_matses,NA
Chiroptera,Micronycteris_megalotis,121.66
Chiroptera,Micronycteris_microtis,NA
Chiroptera,Micronycteris_minuta,NA
Chiroptera,Micronycteris_sanborni,NA
Chiroptera,Micronycteris_schmidtorum,NA
Peramelemorphia,Microperoryctes_longicauda,NA
Peramelemorphia,Microperoryctes_murina,NA
Peramelemorphia,Microperoryctes_papuensis,NA
Afrosoricida,Micropotamogale_lamottei,NA
Afrosoricida,Micropotamogale_ruwenzorii,NA
Chiroptera,Micropteropus_intermedius,NA
Chiroptera,Micropteropus_pusillus,161.77
Rodentia,Microryzomys_altissimus,NA
Rodentia,Microryzomys_minutus,NA
Rodentia,Microsciurus_alfari,NA
Rodentia,Microsciurus_flaviventer,NA
Rodentia,Microsciurus_mimulus,NA
Rodentia,Microsciurus_santanderensis,NA
Rodentia,Microtus_abbreviatus,21.27
Rodentia,Microtus_agrestis,20.72
Rodentia,Microtus_anatolicus,NA
Rodentia,Microtus_arvalis,21
Rodentia,Microtus_bavaricus,NA
Rodentia,Microtus_brachycercus,NA
Rodentia,Microtus_breweri,21
Rodentia,Microtus_cabrerae,NA
Rodentia,Microtus_californicus,21.18
Rodentia,Microtus_canicaudus,22.97
Rodentia,Microtus_chrotorrhinus,20
Rodentia,Microtus_clarkei,NA
Rodentia,Microtus_daghestanicus,NA
Rodentia,Microtus_dogramacii,NA
Chiroptera,Myotis_rosseti,NA
Chiroptera,Myotis_ruber,NA
Chiroptera,Myotis_schaubi,NA
Chiroptera,Myotis_scotti,NA
Chiroptera,Myotis_septentrionalis,NA
Chiroptera,Myotis_sicarius,NA
Chiroptera,Myotis_siligorensis,NA
Chiroptera,Myotis_simus,NA
Chiroptera,Myotis_sodalis,NA
Chiroptera,Myotis_stalkeri,NA
Chiroptera,Myotis_thysanodes,53.55
Chiroptera,Myotis_tricolor,77.43
Chiroptera,Myotis_velifer,63.77
Chiroptera,Myotis_vivesi,NA
Chiroptera,Myotis_volans,NA
Chiroptera,Myotis_welwitschii,NA
Chiroptera,Myotis_yanbarensis,NA
Chiroptera,Myotis_yesoensis,NA
Chiroptera,Myotis_yumanensis,NA
Rodentia,Myotomys_sloggetti,38
Rodentia,Myotomys_unisulcatus,36.57
Dasyuromorphia,Myrmecobius_fasciatus,14
Pilosa,Myrmecophaga_tridactyla,182.74
Rodentia,Mysateles_garridoi,NA
Rodentia,Mysateles_meridionalis,NA
Rodentia,Mysateles_prehensilis,NA
Chiroptera,Mystacina_robusta,NA
Chiroptera,Mystacina_tuberculata,NA
Rodentia,Mystromys_albicaudatus,37
Chiroptera,Myzopoda_aurita,NA
Artiodactyla,Naemorhedus_baileyi,212.91
Artiodactyla,Naemorhedus_caudatus,NA
Artiodactyla,Naemorhedus_goral,212.91
Artiodactyla,Naemorhedus_griseus,NA
Carnivora,Nandinia_binotata,65.35
Rodentia,Microtus_duodecimcostatus,NA
Rodentia,Microtus_evoronensis,NA
Rodentia,Microtus_felteni,NA
Rodentia,Microtus_fortis,NA
Rodentia,Microtus_gerbei,NA
